start_time,green_energy_DE,DE_Load,green_energy_HU,HU_Load,green_energy_IT,IT_Load,green_energy_PO,PO_Load,green_energy_SP,SP_Load,green_energy_UK,UK_Load,green_energy_DK,DK_Load,green_energy_SE,SE_Load,green_energy_NE,NE_Load
2022-11-30 05:00:00,47912,237451,786,23115,9029.0,38400.0,1642.0,24147.0,31648,105460,2003.0,0.0,1830.0,4602.0,12667.0,18241.0,688,49704
2022-11-30 06:00:00,51650,255665,922,24005,11388.0,42409.0,1884.0,25126.0,30820,120960,1979.0,0.0,1927.0,4786.0,12787.0,18339.0,732,56612
2022-11-30 07:00:00,61609,263852,1285,24303,12777.0,43826.0,2077.0,25706.0,33580,126164,2142.0,0.0,2007.0,4770.0,12851.0,18254.0,870,60531
2022-11-30 08:00:00,56006,266292,1709,24238,13607.0,43464.0,2357.0,25820.0,41320,126872,2056.0,0.0,1953.0,4859.0,12710.0,18267.0,898,60097
2022-11-30 09:00:00,58638,268603,2020,24258,14456.0,42844.0,2386.0,26127.0,48692,126188,2096.0,0.0,1825.0,4812.0,12689.0,18296.0,882,58063
2022-11-30 10:00:00,61275,270853,2160,24395,14839.0,41229.0,2433.0,26189.0,48580,124720,2222.0,0.0,1747.0,4763.0,12534.0,18253.0,824,55830
2022-11-30 11:00:00,56849,269166,1999,24449,14738.0,41489.0,2194.0,26194.0,49076,124724,1986.0,0.0,1736.0,4738.0,12514.0,18285.0,809,54137
2022-11-30 12:00:00,53102,265630,1608,24206,14963.0,42395.0,1719.0,25742.0,47740,125340,1928.0,0.0,1812.0,4623.0,12454.0,18422.0,891,55056
2022-11-30 13:00:00,53812,262979,1163,24507,13683.0,42363.0,1730.0,25658.0,48088,124120,1806.0,0.0,1851.0,4565.0,12629.0,19019.0,1125,57845
2022-11-30 14:00:00,50684,262930,886,24888,12057.0,42760.0,2141.0,26094.0,44008,123080,1716.0,0.0,1923.0,4742.0,12644.0,18955.0,1034,60716
2022-11-30 15:00:00,56927,266994,864,25432,13061.0,43286.0,2094.0,25710.0,36328,123052,1666.0,0.0,1978.0,4866.0,12729.0,19068.0,961,64082
2022-11-30 16:00:00,65568,269022,890,24962,12838.0,42434.0,1925.0,25321.0,31732,127208,1732.0,0.0,2012.0,4748.0,12723.0,18727.0,1606,66096
2022-11-30 17:00:00,62621,264852,871,24822,11940.0,41623.0,1893.0,25126.0,31868,131568,1880.0,0.0,2007.0,4475.0,12704.0,18357.0,1599,62941
2022-11-30 18:00:00,53125,255942,854,24334,10112.0,39260.0,1720.0,24078.0,32392,133332,1520.0,0.0,2083.0,4184.0,12622.0,17897.0,1655,60578
2022-11-30 19:00:00,51102,241281,843,23592,8931.0,36653.0,1448.0,22508.0,33172,134072,1407.0,0.0,2019.0,4063.0,12226.0,17235.0,1715,57679
2022-11-30 20:00:00,51937,227801,796,22499,8284.0,32981.0,1300.0,21382.0,32876,126884,1588.0,0.0,1954.0,3865.0,11786.0,16432.0,1882,54727
2022-11-30 21:00:00,55638,214385,815,21516,8441.0,29992.0,1198.0,20055.0,29252,114572,1546.0,0.0,1859.0,3750.0,10905.0,15849.0,2034,51362
2022-11-30 22:00:00,61480,200649,823,20254,8355.0,27441.0,1088.0,18941.0,27784,104452,1629.0,0.0,1759.0,3586.0,10572.0,15239.0,2138,48197
2022-11-30 23:00:00,59661,192728,804,19037,8718.0,25642.0,1014.0,18312.0,31728,99228,1622.0,0.0,1733.0,3482.0,10339.0,14854.0,2384,45064
2022-12-01 00:00:00,62754,187850,814,18195,8623.0,24940.0,1021.0,18035.0,32912,93492,1406.0,0.0,1704.0,3408.0,10078.0,14626.0,2031,43044
2022-12-01 01:00:00,63576,185176,793,17693,8238.0,24637.0,989.0,18051.0,32832,89640,1492.0,0.0,1791.0,3428.0,10049.0,14601.0,2303,42218
2022-12-01 02:00:00,64910,187326,817,17671,7775.0,25040.0,951.0,18413.0,32892,88304,1408.0,0.0,1901.0,3434.0,10223.0,14722.0,2561,42260
2022-12-01 03:00:00,65682,194173,825,18497,7580.0,26964.0,926.0,19289.0,36392,89080,1261.0,0.0,1911.0,3631.0,10516.0,15469.0,2268,42616
2022-12-01 04:00:00,62153,211531,803,20517,7320.0,32445.0,920.0,21942.0,39104,93332,1348.0,0.0,1996.0,4146.0,12032.0,16936.0,2642,44903
2022-12-01 05:00:00,47487,240839,795,23475,7891.0,38044.0,865.0,23929.0,38712,105756,616.0,0.0,2162.0,4626.0,12400.0,18147.0,2611,50382
2022-12-01 06:00:00,52179,259077,1185,24078,9598.0,41768.0,1032.0,25013.0,42760,120884,580.0,0.0,2226.0,4753.0,12619.0,18635.0,2527,57161
2022-12-01 07:00:00,55561,268221,2335,23562,10374.0,42223.0,1250.0,25481.0,49032,125736,1070.0,0.0,2116.0,4770.0,12647.0,18630.0,2231,60553
2022-12-01 08:00:00,58576,270967,3691,22663,10766.0,41476.0,1344.0,25598.0,57768,127876,1080.0,0.0,2063.0,4831.0,12627.0,18709.0,2015,59429
2022-12-01 09:00:00,60772,271355,4323,22379,11316.0,40863.0,1294.0,25972.0,65964,127896,794.0,0.0,2023.0,4786.0,12606.0,18876.0,1925,56369
2022-12-01 10:00:00,59963,272920,4589,22377,10297.0,38833.0,1250.0,26122.0,69744,126052,802.0,0.0,1977.0,4678.0,12517.0,18843.0,1611,53615
2022-12-01 11:00:00,59974,272549,4223,22549,9376.0,38739.0,1191.0,26155.0,72956,126100,848.0,0.0,1926.0,4704.0,12502.0,18743.0,1404,52311
2022-12-01 12:00:00,58316,269240,3090,22762,8197.0,40046.0,1100.0,25700.0,69804,125604,798.0,0.0,1696.0,4667.0,12464.0,18620.0,1337,53414
2022-12-01 13:00:00,57086,266468,1635,23720,7744.0,41039.0,1195.0,25742.0,70828,124212,776.0,0.0,1751.0,4615.0,12624.0,19064.0,1449,55632
2022-12-01 14:00:00,56668,265864,871,24616,8208.0,42205.0,1417.0,26069.0,73016,122988,858.0,0.0,1875.0,4728.0,12758.0,19196.0,1520,59435
2022-12-01 15:00:00,66164,270365,800,25549,8965.0,43256.0,1403.0,25734.0,64964,123432,1056.0,0.0,1986.0,4916.0,12840.0,19024.0,2340,63413
2022-12-01 16:00:00,72386,273877,786,25186,8355.0,42286.0,1341.0,25362.0,58276,128196,1450.0,0.0,1996.0,4752.0,12806.0,18538.0,2696,65541
2022-12-01 17:00:00,62924,270199,798,25088,7290.0,41363.0,1365.0,25131.0,61244,133380,1904.0,0.0,2030.0,4466.0,12808.0,18139.0,2366,62862
2022-12-01 18:00:00,52242,261955,817,24641,6435.0,39294.0,1239.0,24489.0,63668,135560,2076.0,0.0,2053.0,4249.0,12429.0,17656.0,2270,60356
2022-12-01 19:00:00,47399,245373,818,23878,5845.0,36506.0,960.0,22974.0,64660,135224,1956.0,0.0,2071.0,4070.0,12177.0,16977.0,2094,57857
2022-12-01 20:00:00,46468,232612,825,22769,4168.0,32951.0,899.0,21522.0,60776,126296,1832.0,0.0,2074.0,3883.0,11738.0,16219.0,2396,54713
2022-12-01 21:00:00,47324,221953,808,21868,3901.0,30006.0,889.0,20101.0,54908,115360,1738.0,0.0,2156.0,3717.0,11289.0,15559.0,1826,50756
2022-12-01 22:00:00,52781,207513,805,20679,3432.0,27255.0,921.0,19108.0,46996,104072,1702.0,0.0,2245.0,3563.0,10678.0,15135.0,1911,47841
2022-12-01 23:00:00,55102,197905,798,19333,3726.0,25679.0,927.0,18452.0,43780,98572,1656.0,0.0,2096.0,3507.0,10519.0,14800.0,1591,45215
2022-12-02 00:00:00,63459,192393,769,18396,3744.0,24944.0,942.0,18189.0,44964,92800,1546.0,0.0,2102.0,3457.0,10657.0,14647.0,1773,43241
2022-12-02 01:00:00,66540,190865,765,17800,3731.0,24860.0,989.0,18145.0,43704,89572,1308.0,0.0,2185.0,3389.0,10776.0,14536.0,1944,42005
2022-12-02 02:00:00,68302,194114,786,17711,3774.0,25208.0,1029.0,18539.0,42676,88132,1095.0,0.0,2316.0,3387.0,10912.0,14759.0,2578,41432
2022-12-02 03:00:00,70136,199757,768,18524,3594.0,26887.0,1113.0,19594.0,40512,88548,906.0,0.0,2313.0,3552.0,11530.0,15476.0,4033,41844
2022-12-02 04:00:00,65265,214387,754,20393,3837.0,31933.0,1220.0,22339.0,37268,93168,763.0,0.0,2453.0,4078.0,12579.0,17073.0,4924,44021
2022-12-02 05:00:00,64743,242678,759,23211,5475.0,37596.0,1571.0,24396.0,32716,106604,754.0,0.0,2572.0,4567.0,13326.0,18561.0,6255,49455
2022-12-02 06:00:00,78117,263419,841,24219,7905.0,41472.0,2047.0,25366.0,36376,122660,618.0,0.0,2591.0,4769.0,13393.0,18929.0,7067,56555
2022-12-02 07:00:00,94401,272287,1114,24691,8582.0,42301.0,2084.0,25888.0,37720,128284,498.0,0.0,2716.0,4765.0,13468.0,19034.0,7973,60759
2022-12-02 08:00:00,95718,273564,1384,24852,8328.0,42098.0,2023.0,26014.0,45152,130448,436.0,0.0,2914.0,4806.0,13497.0,19256.0,9183,61754
2022-12-02 09:00:00,95309,276657,1571,25030,9122.0,41830.0,2163.0,26352.0,53324,130448,434.0,0.0,3048.0,4763.0,13392.0,19075.0,11495,60890
2022-12-02 10:00:00,92378,278409,1556,25252,8840.0,39982.0,2028.0,26435.0,57120,128596,339.0,0.0,2960.0,4667.0,13313.0,18968.0,11984,60241
2022-12-02 11:00:00,89666,277832,1376,25254,8402.0,39899.0,1899.0,26537.0,55952,127788,258.0,0.0,2934.0,4593.0,13192.0,18709.0,10663,59607
2022-12-02 12:00:00,92431,272586,1152,24881,8193.0,41066.0,1581.0,26054.0,54876,126732,232.0,0.0,3094.0,4528.0,12988.0,18643.0,11434,60406
2022-12-02 13:00:00,92863,268198,942,24983,7876.0,41468.0,1442.0,26095.0,52644,124604,197.0,0.0,3347.0,4475.0,12884.0,18903.0,12903,61529
2022-12-02 14:00:00,93565,266600,808,25290,8170.0,42255.0,1814.0,26226.0,52188,123076,124.0,0.0,3375.0,4706.0,13031.0,19000.0,13337,62662
2022-12-02 15:00:00,98389,272160,807,25699,8974.0,42733.0,1736.0,25917.0,45392,123032,74.0,0.0,3570.0,4942.0,13429.0,19031.0,13684,64574
2022-12-02 16:00:00,100301,274846,832,24961,8409.0,41796.0,1637.0,25487.0,34808,126208,124.0,0.0,3253.0,4761.0,13375.0,18433.0,14364,65682
2022-12-02 17:00:00,98264,271228,855,24551,8041.0,41052.0,1372.0,25120.0,35512,130844,155.0,0.0,3222.0,4421.0,13137.0,17814.0,13569,62797
2022-12-02 18:00:00,95849,260501,855,24111,7253.0,38517.0,1266.0,24380.0,34956,131956,128.0,0.0,3519.0,4270.0,12353.0,17001.0,14849,59591
2022-12-02 19:00:00,97841,246137,848,23339,5947.0,35630.0,1235.0,22898.0,35536,132024,90.0,0.0,3053.0,4059.0,11992.0,16527.0,14910,56939
2022-12-02 20:00:00,94946,231975,877,22401,5872.0,32344.0,1209.0,21417.0,33576,125632,95.0,0.0,3061.0,3917.0,11599.0,16093.0,14133,53707
2022-12-02 21:00:00,93033,219678,885,21550,5653.0,29535.0,1140.0,20187.0,32000,114956,146.0,0.0,3373.0,3738.0,11132.0,15560.0,13597,50276
2022-12-02 22:00:00,97023,206345,870,20372,5598.0,27169.0,1130.0,19011.0,28352,105596,123.0,0.0,3372.0,3527.0,10619.0,15428.0,13651,47569
2022-12-02 23:00:00,100369,195138,854,19113,5465.0,25575.0,1107.0,18344.0,31136,99992,67.0,0.0,3468.0,3481.0,10398.0,15128.0,13591,44962
2022-12-03 00:00:00,103960,189075,869,18189,5336.0,24622.0,1110.0,17872.0,30128,94360,40.0,0.0,3525.0,3369.0,10245.0,14715.0,13392,42597
2022-12-03 01:00:00,109035,186018,836,17517,5725.0,24117.0,1171.0,17758.0,34168,90088,54.0,0.0,3793.0,3360.0,10212.0,14577.0,13156,41337
2022-12-03 02:00:00,105921,184170,838,17288,5918.0,24013.0,1178.0,17946.0,32444,87416,34.0,0.0,3559.0,3395.0,10215.0,14510.0,13102,41017
2022-12-03 03:00:00,98573,184804,813,17606,5970.0,24889.0,1159.0,18181.0,30724,85940,68.0,0.0,3578.0,3415.0,10372.0,14572.0,12899,40857
2022-12-03 04:00:00,92711,187192,820,18157,5405.0,27388.0,1150.0,19094.0,29528,86492,181.0,0.0,3596.0,3458.0,10761.0,15112.0,13077,41358
2022-12-03 05:00:00,83922,192343,855,19494,6036.0,30302.0,1173.0,19931.0,26812,90068,151.0,0.0,3820.0,3729.0,11781.0,15793.0,12990,43774
2022-12-03 06:00:00,77900,204717,1074,20600,7583.0,32920.0,1239.0,21242.0,28060,95916,185.0,0.0,3686.0,3974.0,12253.0,16409.0,12816,47734
2022-12-03 07:00:00,75442,217774,1911,21268,8494.0,34579.0,1750.0,22427.0,30640,102024,249.0,0.0,3784.0,4122.0,12722.0,16899.0,11461,51310
2022-12-03 08:00:00,79384,228420,2862,21391,8685.0,34849.0,2206.0,22963.0,40852,109720,249.0,0.0,4069.0,4199.0,12958.0,17740.0,11026,53600
2022-12-03 09:00:00,84497,235888,3674,21308,9027.0,34677.0,2083.0,23170.0,51592,113388,216.0,0.0,4216.0,4248.0,12908.0,18161.0,10230,54420
2022-12-03 10:00:00,85946,239488,3905,21311,9063.0,33276.0,1927.0,23052.0,58752,112776,213.0,0.0,4131.0,4165.0,12793.0,18004.0,9581,54695
2022-12-03 11:00:00,75963,236356,3517,21131,8484.0,31750.0,1645.0,22970.0,60636,112412,202.0,0.0,3846.0,4112.0,12765.0,17964.0,8624,54593
2022-12-03 12:00:00,71324,231184,2455,21124,8643.0,31331.0,1254.0,22507.0,57960,113564,161.0,0.0,3694.0,4101.0,12894.0,17987.0,7842,54625
2022-12-03 13:00:00,69752,226899,1440,21424,7720.0,31431.0,1218.0,22387.0,56192,111868,133.0,0.0,3914.0,4115.0,13027.0,18294.0,7428,55036
2022-12-03 14:00:00,67161,227384,885,21990,8362.0,32594.0,1546.0,22805.0,50992,108800,133.0,0.0,4074.0,4289.0,13123.0,18652.0,8038,56029
2022-12-03 15:00:00,68704,233292,874,22815,10258.0,34535.0,1423.0,22530.0,43416,107276,177.0,0.0,4049.0,4500.0,13182.0,18731.0,8581,57690
2022-12-03 16:00:00,75372,237501,921,22295,10005.0,35045.0,1484.0,22216.0,36096,111360,248.0,0.0,4046.0,4357.0,13103.0,18411.0,9180,58660
2022-12-03 17:00:00,73510,234980,978,22122,8994.0,35012.0,1553.0,21908.0,36020,116316,307.0,0.0,4255.0,4100.0,12940.0,17759.0,8992,57904
2022-12-03 18:00:00,71788,227301,957,21880,7825.0,33115.0,1442.0,21208.0,36716,118144,354.0,0.0,4337.0,3927.0,12800.0,17370.0,9082,55788
2022-12-03 19:00:00,71036,214690,938,21212,7487.0,30638.0,1400.0,20154.0,38324,119036,471.0,0.0,3885.0,3934.0,12311.0,16873.0,9646,53602
2022-12-03 20:00:00,71576,205658,990,20241,7013.0,28462.0,1462.0,19116.0,37200,115332,644.0,0.0,3894.0,3732.0,12126.0,16478.0,9783,51283
2022-12-03 21:00:00,71619,197177,972,19251,6507.0,26180.0,1566.0,17759.0,35128,107296,701.0,0.0,4050.0,3573.0,11343.0,15872.0,9080,48805
2022-12-03 22:00:00,73832,185274,988,18153,6857.0,23947.0,1615.0,16682.0,32912,99144,644.0,0.0,4032.0,3502.0,10693.0,15472.0,8404,46100
2022-12-03 23:00:00,76928,177019,974,17097,6989.0,22447.0,1764.0,16075.0,28876,92656,666.0,0.0,3963.0,3371.0,10191.0,15244.0,7204,43619
2022-12-04 00:00:00,79393,170682,1052,16383,7272.0,21560.0,1912.0,15596.0,28668,86452,773.0,0.0,4126.0,3291.0,10021.0,15066.0,6643,41621
2022-12-04 01:00:00,89067,168357,1161,15819,6889.0,20831.0,1987.0,15481.0,25812,82176,824.0,0.0,4111.0,3321.0,9868.0,14993.0,6975,40867
2022-12-04 02:00:00,90671,168598,1117,15592,6132.0,20710.0,2151.0,15494.0,26892,79932,903.0,0.0,4022.0,3283.0,9873.0,15035.0,7446,40463
2022-12-04 03:00:00,91224,168947,1043,15867,6199.0,21075.0,2317.0,15737.0,26528,79248,926.0,0.0,3915.0,3289.0,9876.0,15143.0,7394,40381
2022-12-04 04:00:00,91604,167712,1069,16398,6521.0,22402.0,2411.0,16158.0,26084,79724,1065.0,0.0,3890.0,3382.0,10091.0,15381.0,8035,40737
2022-12-04 05:00:00,86986,169694,1130,17483,6411.0,23802.0,2529.0,16455.0,24312,81824,1258.0,0.0,3897.0,3578.0,10636.0,15888.0,8010,41717
2022-12-04 06:00:00,77099,177867,1393,18529,7669.0,25660.0,2991.0,17452.0,24596,84740,1180.0,0.0,3835.0,3892.0,11469.0,16511.0,8603,44120
2022-12-04 07:00:00,77437,191270,2401,19355,8864.0,27681.0,3455.0,18629.0,26220,88152,1215.0,0.0,3924.0,4046.0,11959.0,17132.0,9703,47400
2022-12-04 08:00:00,79008,205311,3508,19829,9235.0,28314.0,3591.0,19301.0,30244,96836,1252.0,0.0,4063.0,4123.0,12293.0,17631.0,10646,50557
2022-12-04 09:00:00,83158,215793,4309,19997,10048.0,28689.0,3488.0,19647.0,37288,102656,1364.0,0.0,4062.0,4195.0,12371.0,17821.0,9433,51747
2022-12-04 10:00:00,89341,225750,4047,20291,10605.0,29126.0,3466.0,19834.0,42216,104308,1432.0,0.0,4211.0,4165.0,12427.0,18175.0,8954,52787
2022-12-04 11:00:00,84945,225558,3311,20168,10041.0,27986.0,3409.0,19926.0,48872,105188,1442.0,0.0,4194.0,4168.0,12504.0,18199.0,8674,54149
2022-12-04 12:00:00,80857,219288,2333,20227,9347.0,28049.0,3095.0,19698.0,51048,107320,1332.0,0.0,4237.0,4173.0,12631.0,18225.0,9238,54328
2022-12-04 13:00:00,79898,216881,1496,20554,7638.0,27926.0,3134.0,19854.0,50464,105636,1302.0,0.0,4514.0,4214.0,12666.0,18410.0,9710,54412
2022-12-04 14:00:00,79488,217963,1057,21187,7409.0,28922.0,3280.0,19991.0,46120,101360,1236.0,0.0,4491.0,4501.0,13035.0,18829.0,10398,54857
2022-12-04 15:00:00,87169,225203,974,22016,8671.0,31151.0,3379.0,19785.0,37616,99960,1431.0,0.0,4345.0,4746.0,13091.0,18936.0,10956,57084
2022-12-04 16:00:00,91666,231680,976,21782,9585.0,31993.0,3501.0,20174.0,30524,103632,1788.0,0.0,4422.0,4572.0,12890.0,18671.0,10536,58900
2022-12-04 17:00:00,88317,230442,976,21834,8580.0,32299.0,3640.0,20261.0,35968,110568,1879.0,0.0,4251.0,4279.0,12690.0,18184.0,10325,57501
2022-12-04 18:00:00,88075,223178,1029,21612,8199.0,31443.0,3411.0,19778.0,38268,114132,1820.0,0.0,4281.0,4062.0,12686.0,17821.0,10645,55899
2022-12-04 19:00:00,89419,213612,997,20894,5838.0,29702.0,3420.0,19004.0,39876,116888,1626.0,0.0,4379.0,3837.0,12636.0,17194.0,10219,53880
2022-12-04 20:00:00,86897,210175,916,19856,5743.0,27543.0,3484.0,18313.0,38708,114184,1846.0,0.0,4456.0,3640.0,12302.0,16548.0,9974,51512
2022-12-04 21:00:00,88461,205207,945,18830,4737.0,24879.0,3452.0,17214.0,33600,106204,1714.0,0.0,4647.0,3579.0,11839.0,16059.0,9929,48569
2022-12-04 22:00:00,95028,194791,991,17669,4908.0,22779.0,3392.0,16340.0,31072,97208,1356.0,0.0,4599.0,3554.0,10987.0,15581.0,9666,45562
2022-12-04 23:00:00,103136,185932,1096,16685,4270.0,21571.0,3454.0,15954.0,26868,90364,1411.0,0.0,4614.0,3504.0,10636.0,15284.0,9453,43142
2022-12-05 00:00:00,100197,180108,1164,16116,4219.0,20988.0,3478.0,15691.0,25824,84728,1478.0,0.0,4602.0,3422.0,10392.0,15088.0,10123,41637
2022-12-05 01:00:00,99179,180269,1206,15721,5431.0,20734.0,3478.0,15827.0,28584,81744,1294.0,0.0,4544.0,3370.0,10386.0,14970.0,10334,41134
2022-12-05 02:00:00,96900,182687,1081,15717,4627.0,21119.0,3361.0,16204.0,32476,80992,1181.0,0.0,4523.0,3458.0,10679.0,15303.0,10051,41040
2022-12-05 03:00:00,93757,190402,1189,16700,4897.0,23575.0,3289.0,17550.0,34228,81772,1182.0,0.0,3889.0,3728.0,11688.0,16150.0,9771,41344
2022-12-05 04:00:00,83834,208017,1131,18977,5665.0,29873.0,3058.0,20834.0,35816,86600,1191.0,0.0,3694.0,4265.0,12829.0,17735.0,10453,44330
2022-12-05 05:00:00,76583,243341,1172,22306,7556.0,35874.0,2847.0,23133.0,35704,98952,1128.0,0.0,4064.0,4839.0,14056.0,19429.0,10656,50108
2022-12-05 06:00:00,76846,265105,1267,23331,10235.0,40113.0,2885.0,24373.0,36752,113240,1104.0,0.0,3675.0,5096.0,14269.0,19710.0,10404,56851
2022-12-05 07:00:00,82018,273544,1646,23760,10899.0,41216.0,2856.0,24899.0,40904,121044,1128.0,0.0,3731.0,5094.0,14341.0,19773.0,10486,61673
2022-12-05 08:00:00,80105,277409,2269,23721,11054.0,40593.0,2873.0,24819.0,47564,125460,1178.0,0.0,3756.0,5122.0,14378.0,20004.0,9180,63227
2022-12-05 09:00:00,77981,279559,2458,23828,10898.0,40108.0,2774.0,25164.0,50256,126132,592.0,0.0,3701.0,5046.0,14543.0,20348.0,8779,63150
2022-12-05 10:00:00,79643,281160,2496,23925,11268.0,38506.0,2684.0,25396.0,52432,126196,684.0,0.0,3538.0,4918.0,14533.0,20392.0,8100,62842
2022-12-05 11:00:00,74117,279578,2269,24093,11133.0,39006.0,2217.0,25402.0,52804,126808,1380.0,0.0,3405.0,4939.0,14460.0,20209.0,7155,62197
2022-12-05 12:00:00,72918,274733,1849,23912,9875.0,39811.0,1749.0,25087.0,53232,127716,1472.0,0.0,3232.0,4874.0,14448.0,20392.0,7034,62357
2022-12-05 13:00:00,70993,270247,1378,24038,8277.0,40238.0,1635.0,25195.0,52216,126080,1474.0,0.0,3160.0,4810.0,14516.0,20648.0,6884,62177
2022-12-05 14:00:00,72742,269149,1033,24435,7747.0,40982.0,1895.0,25674.0,50828,123408,1252.0,0.0,2997.0,4918.0,14416.0,20887.0,6482,62682
2022-12-05 15:00:00,78299,272468,1035,24894,8538.0,41650.0,1783.0,25432.0,50060,123028,1246.0,0.0,2727.0,5096.0,14358.0,21239.0,6662,64656
2022-12-05 16:00:00,82244,274246,915,24303,8830.0,40702.0,1355.0,25052.0,49832,125664,1210.0,0.0,2338.0,4857.0,14211.0,20601.0,6916,65673
2022-12-05 17:00:00,77740,269979,868,24101,8311.0,40051.0,1264.0,24917.0,51500,127976,1180.0,0.0,2036.0,4542.0,14100.0,19979.0,6682,62719
2022-12-05 18:00:00,65929,261632,833,23783,8118.0,38278.0,1143.0,24337.0,52536,128760,1127.0,0.0,1927.0,4243.0,14133.0,19560.0,6794,60075
2022-12-05 19:00:00,58653,247417,793,23157,7437.0,35663.0,900.0,22719.0,51792,129356,1003.0,0.0,1745.0,3982.0,13923.0,18763.0,6011,57206
2022-12-05 20:00:00,58254,234581,867,22061,6603.0,31748.0,863.0,21147.0,49220,123520,902.0,0.0,1666.0,3783.0,13924.0,18007.0,5718,54398
2022-12-05 21:00:00,58400,221449,1041,21038,6779.0,28713.0,824.0,19686.0,43396,112868,702.0,0.0,1748.0,3639.0,13766.0,17435.0,5538,50607
2022-12-05 22:00:00,62229,206888,1086,19777,6930.0,26614.0,794.0,18564.0,37028,102808,528.0,0.0,1849.0,3420.0,11109.0,16580.0,4825,47356
2022-12-05 23:00:00,75312,198676,952,18573,6655.0,25155.0,741.0,18004.0,31684,96292,490.0,0.0,1711.0,3450.0,10834.0,16376.0,4490,44342
2022-12-06 00:00:00,74075,191416,969,17773,6480.0,24396.0,735.0,17724.0,28684,90224,370.0,0.0,1567.0,3386.0,10926.0,16485.0,4913,42632
2022-12-06 01:00:00,70739,187936,893,17257,6377.0,24219.0,704.0,17793.0,26036,86488,272.0,0.0,1534.0,3305.0,11031.0,16612.0,4690,41915
2022-12-06 02:00:00,68736,189176,847,17222,6563.0,24647.0,699.0,18140.0,26792,84252,327.0,0.0,1526.0,3323.0,11140.0,16674.0,4964,41530
2022-12-06 03:00:00,60867,196007,911,18023,6230.0,26282.0,672.0,19143.0,25976,84112,305.0,0.0,1513.0,3526.0,11501.0,17314.0,3952,41828
2022-12-06 04:00:00,51087,211514,866,19877,6125.0,31788.0,750.0,21951.0,24504,85012,324.0,0.0,1574.0,4050.0,12034.0,18794.0,3851,44124
2022-12-06 05:00:00,46195,239734,815,22838,7012.0,37249.0,819.0,23971.0,23248,89508,372.0,0.0,1482.0,4632.0,12697.0,20117.0,4432,50117
2022-12-06 06:00:00,52095,259691,855,23662,9779.0,40851.0,860.0,24944.0,24932,94200,417.0,0.0,1545.0,4832.0,13037.0,20153.0,3254,57747
2022-12-06 07:00:00,51863,268462,1181,24038,11533.0,41875.0,1105.0,25306.0,24740,97828,274.0,0.0,1536.0,4856.0,13315.0,20201.0,3298,61202
2022-12-06 08:00:00,53782,271612,1651,23860,10721.0,40713.0,1350.0,25249.0,26308,105104,310.0,0.0,1543.0,4872.0,13269.0,20171.0,1989,59405
2022-12-06 09:00:00,57023,274328,2406,23561,11238.0,40242.0,1496.0,25553.0,30128,109628,317.0,0.0,1550.0,4767.0,13195.0,20249.0,1614,55145
2022-12-06 10:00:00,55320,276058,2896,23371,10507.0,37945.0,1223.0,25758.0,35124,111340,271.0,0.0,1535.0,4665.0,13095.0,20036.0,1679,52946
2022-12-06 11:00:00,53175,273567,3176,23509,9937.0,37900.0,1301.0,25876.0,39040,111904,218.0,0.0,1415.0,4690.0,12925.0,20015.0,2123,52743
2022-12-06 12:00:00,52089,269240,2822,23352,8685.0,39326.0,1294.0,25371.0,37376,114228,245.0,0.0,1387.0,4637.0,12857.0,19995.0,2585,54523
2022-12-06 13:00:00,53682,266392,1993,23704,8024.0,40201.0,1295.0,25391.0,37732,111804,329.0,0.0,1448.0,4609.0,13177.0,20394.0,3395,57014
2022-12-06 14:00:00,58417,265898,1087,24295,7474.0,41499.0,1196.0,25765.0,33844,107448,261.0,0.0,1358.0,4799.0,13386.0,20783.0,4214,60181
2022-12-06 15:00:00,70125,270745,940,25033,8935.0,42493.0,1071.0,25505.0,30716,105068,267.0,0.0,1636.0,4990.0,13455.0,21145.0,6613,63786
2022-12-06 16:00:00,76775,272974,869,24634,8053.0,41489.0,1121.0,25032.0,26416,106912,250.0,0.0,1599.0,4767.0,13287.0,20625.0,7358,65559
2022-12-06 17:00:00,72118,269193,882,24537,7626.0,40926.0,1247.0,24851.0,29028,111268,231.0,0.0,1619.0,4500.0,13205.0,20322.0,7415,62703
2022-12-06 18:00:00,73752,263160,877,24313,5968.0,38739.0,1321.0,24240.0,29612,116548,216.0,0.0,1562.0,4309.0,12978.0,19714.0,7591,60696
2022-12-06 19:00:00,77573,249141,931,23648,4707.0,35940.0,1400.0,22726.0,27352,118436,198.0,0.0,1444.0,4126.0,12790.0,18989.0,7825,57902
2022-12-06 20:00:00,82422,235644,979,22586,4287.0,32539.0,1408.0,21185.0,29840,115204,215.0,0.0,1309.0,3908.0,12584.0,18247.0,7760,54568
2022-12-06 21:00:00,85141,222849,910,21569,4113.0,29514.0,1495.0,19725.0,25412,107024,197.0,0.0,1344.0,3722.0,12214.0,17740.0,7811,50345
2022-12-06 22:00:00,91882,207479,873,20317,3702.0,26675.0,1662.0,18683.0,22984,97792,239.0,0.0,1561.0,3585.0,11570.0,17438.0,8098,47306
2022-12-06 23:00:00,102380,195244,827,19111,3610.0,25153.0,1799.0,18144.0,21648,91032,272.0,0.0,1803.0,3536.0,10782.0,16951.0,8988,44802
